chaoxiang,danjia,id,loucheng,mianji,score,shape,zhuangxiu
东,30484元/平米,12677,底层,286.38平米,6.1,6室3厅4卫,精装修
南北,104839元/平米,12678,高层,124平米,6.2,3室2厅2卫,精装修
南北,43478元/平米,12679,高层,207平米,4.4,4室2厅3卫,精装修
东南,38868元/平米,12680,低层,156.94平米,6.2,4室1厅2卫,精装修
南北,53684元/平米,12681,中层,190平米,4.3,5室2厅3卫,精装修
南北,38647元/平米,12682,高层,207平米,4.4,4室2厅3卫,精装修
南北,35938元/平米,12683,中层,416平米,5.8,7室2厅4卫,精装修
南北,42722元/平米,12684,底层,131.08平米,6.2,3室2厅2卫,精装修
南北,71772元/平米,12685,中层,270.3平米,6.0,4室2厅3卫,豪华装修
东南,30291元/平米,12686,中层,131.06平米,6.1,4室2厅2卫,精装修
南北,189199元/平米,12687,高层,739.96平米,6.0,5室2厅3卫,豪华装修
南北,52528元/平米,12688,中层,209.22平米,6.1,4室2厅3卫,精装修
南,73333元/平米,12689,低层,162平米,6.4,3室2厅1卫,精装修
东南,26163元/平米,12690,高层,86平米,5.8,3室2厅1卫,精装修
北,175410元/平米,12691,高层,122平米,6.3,2室2厅2卫,精装修
南,55557元/平米,12693,底层,327平米,6.7,8室2厅7卫,豪华装修
南,9756元/平米,12694,中层,41平米,5.8,2室2厅1卫,精装修
南,63385元/平米,12695,底层,96平米,4.5,3室2厅2卫,精装修
南北,48315元/平米,12696,中层,84.86平米,5.9,3室2厅1卫,精装修
南北,81950元/平米,12697,底层,189.14平米,6.4,3室2厅3卫,精装修
南北,42523元/平米,12698,低层,107平米,6.2,3室2厅2卫,精装修
南北,38690元/平米,12699,中层,160.25平米,6.5,4室2厅2卫,精装修
南,92308元/平米,12701,底层,130平米,6.2,4室2厅4卫,精装修
南北,102020元/平米,12702,高层,198平米,6.2,4室2厅2卫,豪华装修
南北,59926元/平米,12705,低层,272平米,6.2,4室2厅3卫,精装修
西,26071元/平米,12707,底层,280平米,6.1,5室2厅5卫,豪华装修
南北,95190元/平米,12711,高层,210平米,4.6,4室2厅3卫,豪华装修
南北,74104元/平米,12713,顶层,251平米,5.8,4室2厅2卫,中装修
南北,13099元/平米,12714,高层,93.14平米,5.3,3室2厅2卫,精装修
南,141215元/平米,12715,低层,247平米,6.0,4室2厅3卫,精装修
南北,11250元/平米,12716,中层,40平米,6.3,2室2厅2卫,精装修
南,11053元/平米,12717,中层,38平米,4.0,2室2厅2卫,精装修
南,20385元/平米,12719,中层,26平米,5.7,2室2厅1卫,精装修
南北,58193元/平米,12720,中层,285.26平米,4.4,5室2厅3卫,豪华装修
南,50291元/平米,12721,中层,113.34平米,6.3,4室2厅2卫,精装修
南,7207元/平米,12723,中层,45平米,5.9,3室2厅2卫,简装修
南北,44359元/平米,12724,中层,132.78平米,6.0,3室2厅2卫,精装修
东南,58594元/平米,12725,低层,128平米,5.7,4室2厅3卫,精装修
东,42533元/平米,12726,低层,126.96平米,6.2,4室2厅2卫,精装修
南北,143621元/平米,12727,低层,119.76平米,6.0,3室2厅2卫,精装修
南北,139554元/平米,12729,高层,214.11平米,8.2,4室2厅3卫,豪华装修
南北,49692元/平米,12730,中层,92.57平米,6.0,3室2厅1卫,精装修
南北,13158元/平米,12731,中层,38平米,7.6,2室2厅1卫,精装修
南北,52215元/平米,12733,底层,316平米,6.1,4室2厅3卫,精装修
南北,35379元/平米,12734,中层,98.93平米,6.3,3室2厅2卫,精装修
南,28925元/平米,12735,底层,307平米,5.9,4室3厅3卫,毛坯
南北,71939元/平米,12736,中层,165.14平米,6.2,3室2厅2卫,精装修
东南,43007元/平米,12737,低层,143平米,5.9,4室1厅2卫,简装修
南北,41090元/平米,12738,低层,99.78平米,6.5,3室2厅2卫,精装修
南,41667元/平米,12739,中层,96平米,6.2,3室2厅2卫,精装修
南北,44608元/平米,12740,中层,128.9平米,6.0,3室2厅2卫,精装修
南,62791元/平米,12741,高层,43平米,6.2,1室1厅1卫,毛坯
南北,48150元/平米,12742,中层,134.58平米,6.2,3室2厅2卫,精装修
东南,79289元/平米,12743,低层,137.22平米,4.2,4室2厅2卫,精装修
南,63917元/平米,12744,低层,73.22平米,6.3,4室2厅2卫,豪华装修
南,75000元/平米,12745,底层,360平米,6.6,6室7厅5卫,精装修
北,51982元/平米,12746,高层,92.34平米,6.1,3室2厅1卫,精装修
南北,171653元/平米,12747,中层,249.34平米,6.2,4室2厅3卫,中装修
南,110119元/平米,12748,低层,220.67平米,6.0,4室2厅3卫,精装修
南北,71478元/平米,12749,中层,174.88平米,6.2,3室2厅2卫,精装修
南北,81825元/平米,12750,高层,97.77平米,6.3,2室2厅2卫,精装修
北,104182元/平米,12751,低层,110平米,6.0,3室2厅2卫,精装修
南北,69917元/平米,12752,低层,207.39平米,6.2,3室2厅2卫,豪华装修
南,11954元/平米,12753,中层,89.51平米,5.6,3室2厅2卫,精装修
南北,48100元/平米,12754,中层,171.31平米,6.2,4室2厅2卫,精装修
南北,75093元/平米,12755,低层,205.08平米,6.0,4室2厅3卫,精装修
南北,70615元/平米,12756,底层,325平米,4.6,5室2厅3卫,豪华装修
南北,138102元/平米,12757,高层,354.81平米,6.6,5室2厅4卫,精装修
南,50484元/平米,12759,中层,62.99平米,6.1,2室1厅1卫,毛坯
南北,75564元/平米,12760,中层,147.16平米,6.3,3室2厅2卫,豪华装修
南,82965元/平米,12763,中层,244.08平米,6.4,4室2厅1卫,精装修
南北,47655元/平米,12764,中层,118.14平米,6.1,3室2厅2卫,精装修
南北,32641元/平米,12766,高层,360.9平米,5.6,5室2厅5卫,豪华装修
南北,25954元/平米,12767,中层,131平米,5.3,4室2厅2卫,精装修
南北,33742元/平米,12768,中层,163平米,4.1,4室2厅3卫,精装修
西南,175193元/平米,12769,中层,150.12平米,6.3,2室2厅2卫,精装修
南,36791元/平米,12770,高层,121.77平米,6.2,3室1厅2卫,简装修
南,84821元/平米,12771,中层,112平米,6.2,3室2厅2卫,豪华装修
南,70144元/平米,12772,底层,278平米,5.9,5室2厅4卫,精装修
南,76965元/平米,12773,中层,72.63平米,6.2,2室2厅1卫,精装修
南,44256元/平米,12774,低层,51.97平米,5.9,2室0厅1卫,毛坯
南北,53636元/平米,12775,中层,88平米,5.8,3室2厅1卫,毛坯
南,60510元/平米,12776,低层,82.3平米,6.0,3室2厅1卫,简装修
南北,30000元/平米,12777,高层,125平米,6.3,4室2厅2卫,精装修
东南,30686元/平米,12779,中层,102平米,6.3,3室2厅1卫,精装修
西,53398元/平米,12780,高层,103平米,6.5,2室2厅1卫,精装修
南北,53403元/平米,12781,底层,131.08平米,6.2,3室2厅2卫,精装修
南北,71939元/平米,12782,中层,165.14平米,6.2,3室2厅2卫,精装修
南北,78947元/平米,12783,中层,190平米,6.3,4室2厅2卫,中装修
南北,50435元/平米,12784,高层,654.31平米,6.1,6室3厅5卫,毛坯
北,58847元/平米,12785,中层,203.92平米,6.3,4室2厅1卫,简装修
东南,66774元/平米,12787,低层,336.96平米,6.6,5室3厅4卫,精装修
南北,105064元/平米,12788,高层,132.11平米,6.0,3室2厅2卫,精装修
南北,47909元/平米,12789,低层,123.15平米,6.3,4室2厅2卫,精装修
南北,69094元/平米,12790,中层,209.86平米,5.8,4室2厅2卫,中装修
南,79167元/平米,12791,低层,480平米,6.1,5室3厅4卫,豪华装修
南北,79566元/平米,12792,高层,97.78平米,6.2,2室2厅1卫,精装修
南,17923元/平米,12793,高层,32.36平米,5.7,2室2厅2卫,精装修
南,72531元/平米,12794,底层,259.2平米,6.6,6室3厅5卫,毛坯
南北,60000元/平米,12795,底层,125平米,4.2,3室2厅2卫,精装修
南北,43511元/平米,12796,低层,131平米,4.5,4室2厅2卫,精装修
南,45458元/平米,12797,中层,117.69平米,6.3,4室2厅2卫,精装修
南,75342元/平米,12798,底层,438平米,6.6,6室4厅7卫,豪华装修
西北,43081元/平米,12800,高层,77.76平米,6.0,3室2厅1卫,精装修
南北,76829元/平米,12801,中层,123平米,6.3,4室2厅2卫,精装修
南北,43605元/平米,12802,低层,86平米,5.9,3室2厅2卫,精装修
南北,91691元/平米,12803,中层,198.71平米,5.6,4室2厅2卫,精装修
南北,38330元/平米,12804,高层,93.92平米,6.2,3室2厅2卫,精装修
南,56683元/平米,12805,中层,167.6平米,6.3,4室2厅2卫,精装修
南,180000元/平米,12808,高层,205平米,6.3,3室2厅2卫,精装修
南北,39218元/平米,12809,中层,95.62平米,6.3,3室2厅2卫,精装修
南北,52757元/平米,12810,中层,130.6平米,6.2,3室2厅1卫,精装修
东南,90909元/平米,12812,顶层,143平米,6.5,4室2厅2卫,简装修
东南,54154元/平米,12813,高层,92.33平米,6.2,2室1厅1卫,精装修
东南,13235元/平米,12815,中层,34平米,6.0,2室2厅1卫,精装修
东,57042元/平米,12817,低层,142平米,6.5,4室2厅2卫,精装修
南北,12222元/平米,12818,低层,45平米,5.4,3室2厅2卫,精装修
南,70930元/平米,12819,底层,430平米,6.6,7室5厅6卫,豪华装修
南,51587元/平米,12820,底层,126平米,4.5,4室2厅3卫,精装修
南北,36387元/平米,12821,高层,109.93平米,4.1,4室2厅2卫,精装修
南北,71328元/平米,12822,中层,270.3平米,6.0,4室2厅3卫,豪华装修
北,38182元/平米,12823,中层,165平米,6.1,4室2厅3卫,精装修
南,11842元/平米,12824,低层,89.51平米,5.6,3室2厅2卫,精装修
南北,147468元/平米,12825,低层,337.7平米,5.7,4室2厅4卫,豪华装修
南,74419元/平米,12826,底层,430平米,6.6,7室5厅6卫,毛坯
南北,45529元/平米,12827,中层,170平米,6.5,4室2厅2卫,精装修
南,19447元/平米,12828,低层,23.14平米,6.5,2室2厅2卫,简装修
南北,29874元/平米,12829,中层,234.32平米,4.4,4室2厅3卫,豪华装修
南北,84507元/平米,12831,高层,142平米,4.6,3室2厅2卫,豪华装修
南,82708元/平米,12833,高层,192平米,6.2,4室2厅2卫,精装修
东南,50000元/平米,12835,中层,130平米,5.7,4室2厅3卫,精装修
南,113757元/平米,12837,底层,189平米,6.0,4室2厅3卫,精装修
东北,23333元/平米,12838,底层,90平米,4.0,3室2厅1卫,精装修
南北,40426元/平米,12839,高层,235平米,4.4,4室2厅3卫,精装修
南,69307元/平米,12840,低层,101平米,6.3,3室2厅2卫,精装修
南北,42334元/平米,12841,低层,108.66平米,6.2,3室2厅2卫,精装修
南北,66038元/平米,12842,中层,127.76平米,5.9,3室2厅2卫,简装修
南,68798元/平米,12843,低层,94.48平米,6.0,3室2厅1卫,精装修
南北,132275元/平米,12844,高层,756平米,6.6,7室3厅5卫,豪华装修
南,15418元/平米,12846,高层,87.56平米,4.3,3室2厅2卫,精装修
南,114975元/平米,12847,底层,199平米,6.0,6室3厅4卫,豪华装修
南北,24178元/平米,12848,低层,194.39平米,4.1,4室2厅3卫,精装修
南北,50000元/平米,12851,底层,98平米,4.4,3室2厅2卫,精装修
南北,79676元/平米,12852,中层,86.35平米,6.2,1室1厅1卫,简装修
南,81886元/平米,12853,中层,241.8平米,6.4,4室2厅2卫,豪华装修
南北,84648元/平米,12854,低层,295.34平米,6.3,4室2厅4卫,豪华装修
南北,33438元/平米,12856,低层,194.39平米,4.1,4室2厅3卫,精装修
南,57677元/平米,12857,底层,310平米,6.7,4室3厅3卫,豪华装修
南,13333元/平米,12858,高层,105平米,4.2,4室2厅2卫,精装修
南北,38287元/平米,12859,中层,198.5平米,5.8,4室2厅3卫,精装修
南,13611元/平米,12860,中层,36平米,7.5,2室2厅1卫,精装修
南北,11000元/平米,12861,中层,40平米,5.4,2室2厅2卫,精装修
南北,91754元/平米,12862,中层,203.37平米,5.6,5室2厅2卫,精装修
南北,53140元/平米,12863,高层,207平米,4.4,4室2厅3卫,精装修
南北,131324元/平米,12865,高层,197.07平米,6.6,4室2厅3卫,精装修
南北,36573元/平米,12866,低层,328.11平米,5.6,5室2厅3卫,豪华装修
南,80054元/平米,12867,底层,130平米,6.2,4室2厅4卫,精装修
南北,61857元/平米,12868,低层,140平米,6.2,4室2厅2卫,豪华装修
南北,202532元/平米,12869,中层,237平米,6.3,3室2厅3卫,豪华装修
南,38265元/平米,12870,低层,125.44平米,6.2,4室2厅2卫,豪华装修
南北,51071元/平米,12871,中层,240.84平米, ,4室2厅3卫,精装修
南,6000元/平米,12872,低层,20平米,6.4,2室2厅1卫,精装修
南北,70508元/平米,12873,中层,168.35平米,5.8,3室2厅2卫,精装修
南北,123288元/平米,12874,中层,146平米,5.7,3室2厅2卫,豪华装修
南,42105元/平米,12875,中层,95平米,6.5,4室2厅2卫,精装修
南北,181417元/平米,12876,中层,426.09平米,6.0,4室2厅4卫,豪华装修
南北,29352元/平米,12879,中层,586平米,5.6,9室3厅8卫,豪华装修
西北,54392元/平米,12882,低层,99.28平米,6.2,3室2厅1卫,精装修
南北,258440元/平米,12885,中层,282平米,6.3,4室2厅4卫,豪华装修
南北,21739元/平米,12886,中层,23平米,5.4,2室2厅2卫,简装修
南,54584元/平米,12888,高层,66.87平米,6.1,2室2厅1卫,精装修
南,80435元/平米,12889,底层,230平米,6.2,4室2厅4卫,毛坯
南,26000元/平米,12890,中层,20平米,8.3,2室2厅1卫,简装修
南北,37183元/平米,12891,中层,129.09平米,6.2,4室2厅2卫,精装修
南北,43089元/平米,12892,中层,123平米,4.2,4室2厅2卫,精装修
南北,65185元/平米,12893,高层,135平米,6.3,3室2厅2卫,精装修
南,72340元/平米,12896,底层,235平米,6.2,5室6厅6卫,精装修
东南,10417元/平米,12897,高层,48平米,6.1,2室2厅1卫,精装修
东北,68084元/平米,12898,中层,143.94平米,6.2,3室3厅2卫,精装修
北,145672元/平米,12900,中层,130.43平米,6.0,3室2厅2卫,简装修
南北,16667元/平米,12901,中层,30平米,5.9,2室2厅1卫,简装修
南,54609元/平米,12902,中层,128平米,5.8,3室2厅2卫,毛坯
南,10000元/平米,12905,低层,27平米,5.9,1室1厅1卫,精装修
南北,154711元/平米,12906,高层,265.01平米,6.2,4室2厅3卫,精装修
东南,25950元/平米,12908,高层,95.57平米,5.8,3室2厅2卫,精装修
南,60000元/平米,12911,高层,82平米,6.1,3室1厅1卫,毛坯
南北,16667元/平米,12913,中层,30平米,6.8,2室2厅2卫,简装修
东,64488元/平米,12914,底层,820平米,6.3,9室3厅9卫,精装修
南,63429元/平米,12917,中层,140平米,6.2,3室2厅3卫,精装修
南,57737元/平米,12918,底层,327平米,6.7,8室2厅7卫,豪华装修
南,31362元/平米,12919,底层,150.82平米,5.7,4室3厅4卫,简装修
东南,64257元/平米,12920,中层,249平米,5.9,5室2厅3卫,精装修
南北,64713元/平米,12921,低层,216.34平米,6.6,4室2厅4卫,精装修
南,184615元/平米,12925,底层,260平米,6.7,5室2厅6卫,豪华装修
南北,43697元/平米,12928,底层,119平米,5.9,4室2厅2卫,精装修
南北,133803元/平米,12929,低层,142平米,6.6,3室2厅2卫,精装修
南,9250元/平米,12930,中层,40平米,6.0,2室2厅1卫,简装修
南北,59050元/平米,12931,高层,364.1平米,6.2,暂无,精装修
南北,59346元/平米,12933,低层,110.37平米,6.2,3室2厅2卫,精装修
南北,109535元/平米,12934,高层,129平米,6.3,3室2厅2卫,精装修
南北,39106元/平米,12935,高层,179平米,4.4,4室2厅3卫,精装修
南北,56003元/平米,12936,中层,85.71平米,6.2,2室2厅1卫,精装修
南北,42589元/平米,12939,高层,93.92平米,6.2,3室2厅2卫,精装修
南北,32961元/平米,12940,高层,179平米,4.4,4室2厅3卫,精装修
东南,29167元/平米,12942,底层,120平米,6.3,4室2厅2卫,简装修
西,71371元/平米,12945,顶层,372平米,6.0,5室2厅5卫,精装修
南北,41620元/平米,12946,高层,179平米,4.4,4室2厅3卫,精装修
南北,51212元/平米,12948,中层,234.32平米,4.4,4室2厅3卫,豪华装修
南北,136598元/平米,12951,低层,194平米,6.6,4室2厅3卫,精装修
南北,46429元/平米,12952,高层,140平米,6.5,4室2厅2卫,精装修
西南,117986元/平米,12953,中层,139平米,6.2,3室2厅2卫,精装修
南,14349元/平米,12954,高层,104.54平米,4.2,4室2厅2卫,精装修
北,140645元/平米,12955,中层,155平米,6.1,4室2厅2卫,中装修
南北,72191元/平米,12957,中层,483.16平米,6.1,6室2厅5卫,豪华装修
南北,134851元/平米,12958,中层,252.13平米,6.6,4室2厅3卫,豪华装修
南北,109465元/平米,12959,高层,121.5平米,6.1,3室2厅2卫,精装修
南北,135345元/平米,12960,低层,354.65平米,6.6,5室2厅4卫,豪华装修
东,51402元/平米,12961,底层,107平米,4.4,3室2厅2卫,简装修
南北,70795元/平米,12962,高层,196.06平米,6.4,4室2厅3卫,精装修
南北,43478元/平米,12963,中层,92平米,6.3,2室2厅2卫,毛坯
东南,16471元/平米,12965,中层,85平米,4.2,3室2厅2卫,精装修
东南,81656元/平米,12966,高层,242.48平米,6.4,4室2厅3卫,毛坯
南,91589元/平米,12968,中层,155.04平米,6.1,4室2厅2卫,精装修
南,12841元/平米,12969,底层,88平米,4.3,3室2厅2卫,精装修
南北,117111元/平米,12970,高层,76.85平米,5.8,3室2厅1卫,豪华装修
南,91518元/平米,12971,底层,224平米,6.7,4室3厅5卫,精装修
南北,257471元/平米,12972,高层,236.92平米,6.0,4室2厅3卫,豪华装修
南北,61175元/平米,12973,低层,73.56平米,6.2,2室2厅1卫,精装修
南,92383元/平米,12974,底层,600.22平米,6.7,7室3厅6卫,豪华装修
北,140000元/平米,12975,高层,300平米,6.6,5室2厅4卫,豪华装修
南北,57857元/平米,12977,高层,140平米,6.2,4室2厅3卫,精装修
西北,58972元/平米,12978,高层,313.71平米,6.2,4室2厅4卫,精装修
南北,41892元/平米,12982,底层,148平米,6.5,4室2厅2卫,豪华装修
南北,229812元/平米,12985,顶层,348.11平米,6.3,4室2厅4卫,豪华装修
南北,70554元/平米,12987,中层,240.95平米,5.8,4室2厅3卫,中装修
南,88435元/平米,12988,高层,147平米,6.3,4室2厅2卫,豪华装修
南北,34945元/平米,12989,中层,160.25平米,6.5,4室2厅2卫,精装修
西北,66941元/平米,12990,高层,313.71平米,6.2,4室2厅4卫,精装修
南北,75569元/平米,12991,中层,134.05平米,6.3,4室2厅2卫,精装修
南,70000元/平米,12993,底层,235平米,6.2,5室6厅6卫,精装修
南,16000元/平米,12994,中层,30平米,6.5,2室2厅1卫,精装修
南,45029元/平米,12995,低层,109.04平米,6.3,3室2厅2卫,精装修
东南,30947元/平米,12997,高层,103.08平米,6.1,3室2厅2卫,豪华装修
南,20000元/平米,12998,高层,30平米,6.1,2室1厅1卫,简装修
南北,279875元/平米,12999,中层,317.57平米,6.3,5室2厅5卫,豪华装修
南北,32199元/平米,13000,中层,131.06平米,6.1,4室2厅2卫,精装修
南北,50617元/平米,13002,低层,108.66平米,6.2,3室2厅2卫,精装修
南北,85542元/平米,13004,高层,232.4平米,6.0,4室2厅3卫,豪华装修
